42.5650097997004	42.5053257556534
31.5293573491206	45.2735713150866
44.6713487220072	49.5926596862076
33.9385557893076	48.1017243566820
42.2542731819278	44.4264419255840
34.5077664584888	44.8639647222264
46.1719119431430	47.3025195509022
37.3773645158036	43.3418789275024
39.3926142568464	45.3697182565266
39.0812935678164	51.4237354808004
30.0066977570256	53.0415533984334
35.8304811194956	40.2783109319182
39.6248064676080	59.0577859277818
42.9440991989338	51.0086507572144
39.9327059788574	41.4962964911096
45.3958818540936	44.8799599718624
36.8138294819332	45.8995475130098
33.4663326849906	54.2146878565442
34.1442028914746	41.4149241577892
37.9873389453990	40.3793811742602
39.8227628933534	43.0203415550254
43.3375672435166	43.5822736590002
31.2652483182096	40.8024840929594
36.2934153096046	42.8021164030010
39.1613373913000	46.2401634262894
48.9225374694452	43.8056699009604
49.1638259080668	52.1835665555734
42.1573565059126	56.7722817471368
49.4066833985234	56.6588724042046
41.9509732842742	52.7380639078824
38.8972112232954	44.9709136083330
45.7043169814110	58.8566214857154
40.9834297980676	54.1658333896522
49.6263256209152	46.9221313063622
49.5188785052666	51.6028869460894
41.8632438799146	52.9150687653328
42.1203288829332	48.7697084194208
48.3843818227274	50.7751094889726
38.0198368640242	42.0146012020808
34.7898430585972	55.3928646239246
